Record ID,Name,Email,Phone Number,Company Name,Company Domain Name,LinkedIn Company Page,Industry Category,Description,Revenue Category,Employee Size Category,Is Public,Street Address,City,State,Postal Code,Country,Time Zone,First Contact Date,Year Founded
1416450502,Grow with Google Partners ,nobody@google.com,16502530000,Google,google.com,https://www.linkedin.com/company/google,Technology,Google is a multinational corporation that specializes in internet-related services and products. Its mission is to organize the world's information and make it universally accessible and useful.,Large,Enterprise,True,1600 Amphitheatre Parkway,Mountain View,CA,94043,United States,America/Los_Angeles,2019-02-19,1998
1413101303,Julia Kalika ,mdcahn@ucanr.edu,15307501221,Ucanr,ucanr.edu,https://www.linkedin.com/company/unaids,Education,"Division of Agriculture and Natural Resources UC Division of Agriculture and Natural Resources (ANR) is a statewide network of University of California researchers and educators dedicated to the creation, development and application of knowledge in agr...",Large,Enterprise,False,1111 Franklin Street,Oakland,CA,94607,United States,America/Los_Angeles,2019-05-04,1868
1412197708,Mary Leffel,mal@leffelconstruction.com,,leffelconstruction.com,leffelconstruction.com,,Other,,Small,,False,,,CA,,United States,,2020-03-30,1868
1331540964,Benjamin Swails ,michael.coughlan@freshworks.com,16505130514,Freshworks,freshworks.com,https://www.linkedin.com/company/freshworks-inc,Other,"Freshworks is a leading provider of modern SaaS solutions that solve multiple, complex business problems. Their suite of products includes Freshdesk, Freshservice, Freshsales, and Freshcaller, which are designed to increase collaboration and help teams...",Large,Enterprise,True,1250 Bayhill Dr,,CA,94403,United States,America/Los_Angeles,2019-02-15,2010
1321748465,Pro Quest Pivot,pivot-fundingalert-admin@proquest.com,13019616700,ProQuest LLC,proquest.com,https://www.linkedin.com/company/proquest,Technology,"ProQuest is committed to supporting the important work happening in the world’s research and learning communities. The company curates content that matters to the advancement of knowledge, assembling an archive of billions of vetted, indexed documents....",Large,Enterprise,False,789 E Eisenhower Pkwy,Ann Arbor,MI,48108,United States,America/Detroit,2019-02-14,1872
1256932974,Layne Long ,cmedinadirksen@cityofmarina.org,18318841278,Notices,cityofmarina.org,https://www.linkedin.com/company/city-of-marina,Other,"The City of Marina is a world-class community, well poised for economic development and known for its diversity, vibrancy and sustainability. In 2012, Marina was named one of the 100 Best Community for Young People by America's Promise Alliance.",Large,Medium,False,211 Hillcrest Ave,Marina,CA,93933,United States,America/Los_Angeles,2020-03-30,1975
1256832364,Chrissy Meyer,chrissy@root.vc,,Root Ventures,root.vc,https://www.linkedin.com/company/root-ventures,Finance and Legal,"Root Ventures is an early stage Venture Capital firm based in San Francisco, CA. The firm focuses on three areas of investing: Tools and Infrastructure, Low cost robotics and Hardware, and Data science.",Medium,Micro,False,,San Francisco,CA,94110,United States,America/Los_Angeles,2019-02-11,2013
1255699990,Unknown,msikand@umich.edu,7347641817,University of Michigan,umich.edu,https://www.linkedin.com/school/university-of-michigan-college-of-engineering,Education,"A top ranked public university, the University of Michigan has a tradition of excellence in research, learning and teaching, sports and the arts, and more. The University of Michigan is one of the top public universities in the world. Internationally r...",Large,Enterprise,False,500 S State St,Ann Arbor,MI,48109,United States,America/Detroit,2019-04-24,1817
1254242095,Eduardo Contreras,eduaconl@gmail.com,496227747474,SAP,sap.com,https://www.linkedin.com/company/sap,Technology,"SAP is the world's leading provider of business software, offering applications and services that enable companies of all sizes across more than 26 industries to become best run businesses. With more than 296,000 customers in over 190 countries, the co...",Large,Enterprise,True,16 Dietmar-Hopp-Allee,Walldorf,,69190,Germany,Europe/Berlin,2019-02-11,1972
1249206184,Erika Mahoney ,aburke@kazu.org,8313758022,KAZU 90.3,kazu.org,https://www.linkedin.com/company/90-3-kazu,Creative and Media,"KAZU is the flagship NPR-member radio station for the Monterey Bay Area, licensed in Pacific Grove, California, United States.",Large,Micro,False,100 CAMPUS CTR,Seaside,CA,93955,United States,America/Los_Angeles,2020-02-07,1972
1243688862,Kristin Valente,kristin.valente@ey.com,,Ernst & Young Nederland LLP,ey.com,https://www.linkedin.com/company/ernstandyoung,Other,"EY provides consulting, assurance, tax and transaction services that help solve our client’s toughest challenges and build a better working world for all. EY is a global leader in assurance, tax, transaction and advisory services. The insights and qual...",Large,Corporate,False,118 N Gadsden St #1400,London,,,United Kingdom,Europe/London,2019-02-07,1989
1243603921,Tajha Chappellet Lanier ,erik@mcweekly.com,8313945656,Monterey Cnty Weekly,mcweekly.com,https://www.linkedin.com/company/monterey-county-weekly,Other,"The Monterey County Weekly is the area's largest circulated publication. The award-winning, locally-focused newspaper is published each Thursday and distributed at over 900 locations in Monterey County. Established in 1988, the essential voice of Monterey County has grown exponentially and is available electronically as well as in print. The Weekly also publishes several resource guides that are published annually, including the Food & Drink Guide, Student SMART Guide, Senior Resource Directory, and Best of Monterey Bay Essential Visitor's Guide. Community involvement includes the Monterey County Gives! campaign and voting for the Best of Monterey County.",Large,Small,False,668 Williams Avenue,Seaside,CA,93955,United States,America/Los_Angeles,2019-04-23,1988
1238808326,Leslie Schwabacher ,mattkoller@benitolink.com,8318011356,BenitoLink.com & BenitoLink.org,benitolink.com,https://www.linkedin.com/company/benitolink-com,Other,"BenitoLink is a nonprofit news source connecting the residents of San Benito County through local news and information, encouraging public dialogue to foster an engaged community.",Medium,Micro,False,829 San Benito St.,Hollister,CA,95023,United States,America/Los_Angeles,2019-04-05,2012
1238247746,Rachel Hankerson,rachelhankerson@internationalproofsystems.com,13144526880,International Proof Systems LLC,internationalproofsystems.com,https://www.linkedin.com/company/proof-smart-tags,Technology,"International PROOF Systems is a woman owned small business, with a big vision to improve antiquated processes and systems through advanced technology. International PROOF Systems is currently embarking upon the world's first computerized license plate...",Medium,Micro,False,911 Wasington,St. Louis,MO,63101,United States,America/Chicago,2020-03-30,2013
1233578068,Danielle Tremeear ,rick@beaconecon.com,13105713399,Beacon Economics LLC,beaconecon.com,https://www.linkedin.com/company/beacon-economics,Education,"Beacon Economics, LLC is an independent economic research and consulting firm that provides objective, top tier research and analytics to help its clients make optimal decisions about investment, growth, revenue, and policy. The firm’s core areas of ex...",Large,Small,False,5777 West Century Boulevard,Los Angeles,CA,90045,United States,America/Los_Angeles,2019-02-04,2006
1201907439,Martin Bernal ,blipscomb@cityofsantacruz.com,8314205230,City of Santa Cruz,cityofsantacruz.com,https://www.linkedin.com/company/city-of-santa-cruz,Public and Government Services,"The City of Santa Cruz is located in one of the most beautiful areas of California, on the sunny, northern side of the Monterey Bay, 75 miles south of San Francisco and 30 miles south of San Jose. Situated between magnificent redwood forested mountains...",Medium,Large,False,809 Center Street,Santa Cruz,CA,95060,United States,America/Los_Angeles,2020-03-30,1866
1179077007,Warren Jensen,warren@garybess.com,5308773426,My Site,garybess.com,https://www.linkedin.com/company/gary-bess-associates,Non-Profit,"Founded in 1991, Gary Bess Associates is a consulting company that offers a wide range of services to nonprofit and public sector organizations. With a social work perspective, our consultants provide expertise in grant writing, FQHC applications, prog...",Large,Small,False,6931 Skyway,Paradise,CA,95969,United States,America/Los_Angeles,2019-01-25,1991
1169379829,Unknown,unknown85@invalid.com,4123251565,World-Class Industrial Network,winnets.com,https://www.linkedin.com/company/world-class-industrial-network,Real Estate and Development,"World Class Industrial Network LLC (WIN) is a project development and management consulting firm that provides a range of services to improve the impact and performance of organizations. They specialize in workforce development, information technology ...",Large,Small,False,33 Terminal Way,Pittsburgh,PA,15219,United States,America/New_York,2019-01-21,1993
1164772802,Ed Grabowy ,louis.helmonds@newventurevisions.com,,newventurevisions.com,newventurevisions.com,,Finance and Legal,"New Venture Visions is a company that provides Virtual Family Office services to attract and retain higher and more complex income clients. They specialize in the analysis, acquisition, and alignment of clients' real estate related financing to their f...",Small,Small,False,4320 Stevens Creek Boulevard,San Jose,CA,95129,United States,America/Los_Angeles,2019-01-17,1993
1164205953,Power of Us Hub,community@salesforce.org,14159017000,"salesforce.com, inc.",salesforce.org,https://www.linkedin.com/company/salesforce,Technology,"Salesforce.org is a CRM technology company that specializes in providing powerful CRM solutions for nonprofits, educational institutions, and philanthropic organizations. They leverage Salesforce's technology, people, and resources to help improve comm...",Large,Corporate,False,50 Fremont Street,San Francisco,CA,94105,United States,America/Los_Angeles,2019-01-17,2000
1164609479,Stella Garcia ,jrivard@portolahotel.com,8316494511,Portola Hotel & Spa,portolahotel.com,https://www.linkedin.com/company/portola-hotel-&-spa,Hospitality and Travel,"Portola Hotel & Spa is a luxury hotel located in Monterey, California. The hotel is known for its environmentally conscious practices and has been granted Silver Leadership in Energy and Environmental Design (LEED®) Certification. Portola Hotel & Spa o...",Large,Medium,False,2 Portola Plaza,Monterey,CA,93940,United States,America/Los_Angeles,2019-01-17,1978
